date,Antep Fıstığı (Pistachio),Armut (Pear),Ay Çekirdeği (Sun flower seed),Ayçiçek Yağı (Sun-flower oil),Ayran  (Ayran ),Ayva (Quince),Badem İçi (Almond),Baharat (Condiment-spices),Baklava (Dessert),Bal (Honey),Balık (Fresh fish),Bebek Maması (Toz Karışım) (Baby food),Beyaz Lahana (Cabbage),Beyaz Peynir (White cheese),Bisküvi (Biscuit),Buğday Unu (Wheat flour),Bulgur (Boiled and pounded wheat),Çarliston Biber (Sweet green pepper),Çay (Tea),Ceviz İçi (Walnut (without shells)),Çikolata Krem (Chocolate cream),Çikolata Tablet (Tablet of chocolate),Çilek (Strawberry),Cipsler (Chips and appetizers),Dana Eti (Veal),Dereotu (Dill),Diğer Bakliyat (Kuru Barbunya) (Other pulse),Dolmalık Biber (Stuff pepper),Domates (Tomato),Dondurma (Ice-cream),Ekmek (Bread),Ekmek Hamuru (Yufka) (Thin dough),Elma (Apple),Erik (Plum),Fındık Ezmesi (Hazelnut butter),Fındık İçi (Hazelnut (without shells)),Gazoz Meyveli (Carbonated fruity beverages),Gofret (Wafer),Havuç (Carrot),Hazır Çorbalar (Packaged soup),Hazır Et Yemekleri (Prepared meat dishes),Hazır Kahve (Ready-made coffee),Hazır Pakette Toz Tatlılar (Puding) (Pudding),Hazır Sütlü Tatlılar (Ready made milky sweets),Ispanak (Spinach),Kabak (Zucchini),Kabak Çekirdeği (Pumpkin seed),Kabartma Maddeleri (Baking powder),Kağıtlı Şeker (Holiday candy),Kahve (Turkish coffee),Kakao (Cocoa),Kakaolu Toz İçecekler  (Cocoa beverages),Karnabahar (Cauliflower),Karpuz (Water melon),Kaşar Peyniri (Kasar cheese),Kavun (Melon),Kayısı (Apricot),Kek (Cake),Kesme Şeker (Cube sugar),Ketçap (Ketchup),Kiraz (Cherry),Kırmızı Lahana (Red cabbage),Kırmızı Turp (Radish),Kivi (Kiwi),Kola (Coke),Konserve Balık (Canned fish),Konserveler (Canned  vegetables),Kraker (Cracker),Krem Peynir (Cream cheese),Kuru Fasulye (Dry bean),Kuru Kayısı (Dried apricot),Kuru Soğan (Onion),Kuzu Eti (Lamb),Leblebi (Roasted chick-pea),Limon (Lemon),Lokum (Turkish delight),Maden Suyu ve Sodası (Mineral  water),Makarna (Macaroni),Mandalina (Tangarine),Mantar (Mushroom),Margarin (Margarine),Maydanoz (Parsley),Mayonez (Mayonnaise),Mercimek (Lentils),Meyve Suyu (Fruit juice),Mısırözü Yağı (Corn oil),Muz (Banana),Nane (Spearmint),Nohut (Chickpea),Pasta (Cream-cake and patisserie),Patates (Potato),Patlıcan (Eggplant),Pekmez (Grape molasses),Pırasa (Leek),Pirinç (Rice),Portakal (Orange),Bitki ve Meyve Çayı (Poşet) (Herbal tea),Reçel (Jam),Roka (Rocket),Sakatat (Offal),Sakız (Chewing gum),Salam (Salami),Salatalık (Cucumber),Salça (Tomato sauce),Sarımsak (Garlic),Şeftali (Peach),Şehriye (Wermicelli),Sirke (Vinegar),Sivri Biber (Green pepper),Soğuk Çay (Ice tea),Sosis (Sausage),Su (Water),Sucuk (Garlic-flavored sausage),Süt (Milk),Tahıl Gevreği (Cereal),Tahin (Sesame oil),Tahin Helvası (Halvah),Tavuk Eti (Poultry),Taze Fasulye (Green bean),Tere (Cress),Tereyağı (Kahvaltılık) (Butter),Toz Şeker (Granulated sugar),Tulum Peyniri (Tulum cheese),Tuz (Salt),Üzüm (Grape),Yer Fıstığı (Peanuts),Yeşil Soğan (Green onion),Yoğurt (Yoghurt),Yumurta (Egg),Zeytin (Olive),Zeytinyağı (Olive oil)
15/05/2020,30.37705556,8.988508134,12.40145945,27.10428958,2.57760764,11.9255424,19.32134935,7.232934263,39.82200082,27.5312361,53.71335597,92.22684822,2.793038364,25.12846878,2.720170897,7.42851551,7.338277143,4.192552922,21.11044467,23.25499948,12.94389581,4.159190134,13.70823632,4.992801853,57.59167118,3.25,20.3802532,9.726510166,5.475682819,10.59760664,6.572562923,7.899367063,7.383794323,19.73986669,16.48089767,21.08944946,4.545035569,2.33850196,5.087299369,3.386622088,20.18047953,3.766499487,3.247546328,4.497578001,3.622770519,2.5,10.83823947,2.574881724,3.641949019,16.48021437,4.206399068,4.465200531,6.613013399,2.985613754,25.607116,6.326881729,23.11736296,1.851846368,7.126432886,9.812717171,26.20998676,2.777846067,3.442885722,14.99,5.275529989,22.05561463,11.36628193,1.600808357,10.91007763,19.83224233,14.73345418,4.400358944,67.31887379,11.40554933,9.75,17.60244623,4.92092767,3.725963313,10.53624551,8.047319902,6.407816421,2.462610257,11.37131831,12.46998602,4.476826059,24.30155083,12.71870891,2.95,12.34961098,25.17948603,5.113608747,5.679777548,15.90423332,2.815618562,17.03614628,6.416008556,8.139464505,9.292123272,3.27456339,23.76493193,3.798722019,9.091271023,3.821321761,14.12690036,20.34565171,14.47260861,3.175561841,8.921559067,4.010334216,4.507296446,16.88623231,3.118187291,30.25309446,4.296933623,11.74946598,18.44925235,12.59199034,20.09248703,5.95,1.69,25.29412904,16.49303622,35.87070667,10.60802765,9.712088897,9.68168141,4.124655619,9.203535758,13.68818407,16.65264739,48.02396318
16/05/2020,30.37705556,8.696822932,12.40145945,27.10389797,2.508792724,11.53854778,19.32134935,7.180183157,41.78885709,27.52356554,55.64216659,92.22684822,2.622905488,25.44655765,2.71418991,7.42851551,7.255151559,4.192552922,21.06285546,21.75402621,12.94389581,4.138186945,13.80926586,4.787336246,57.55407741,3.25,20.3802532,7.534122378,4.919303111,11.56689036,6.572562923,7.899367063,7.383794323,19.0992902,16.48089767,21.02194851,4.434122067,2.353435179,5.087299369,3.386622088,21.76463235,3.973512225,3.246433695,4.495193743,3.402096011,2.5,10.83823947,2.574881724,3.65522972,16.42999234,4.206399068,4.465200531,6.210193659,2.888727893,25.90356289,6.121568707,22.36718366,1.851846368,7.089417226,9.25190787,25.35944904,2.608638602,3.233168571,14.99,5.061891285,22.05561463,11.33375622,1.583466301,10.80846583,19.83224233,14.73345418,3.050292534,67.0630178,11.0548507,8.75,17.94984898,4.92092767,3.732705516,10.19433483,8.047319902,6.624431313,2.462610257,11.26053786,12.61318879,4.422784425,24.30155083,11.54220159,2.95,11.98953746,25.78326254,5.073416206,5.071433452,15.93226018,2.644110254,17.03614628,6.416008556,8.175647915,9.292123272,3.27456339,25.0562393,3.82620424,8.953358206,3.49821383,14.23528793,17.99,14.0029594,3.175561841,8.923163337,3.281386902,4.498831411,16.58620062,3.139921642,30.02288021,4.317320454,11.89838004,18.14490259,12.59199034,20.72572811,5.95,1.69,25.28897179,16.49303622,34.57503657,10.61897005,9.396922846,9.594856914,4.124655619,9.219607143,13.70488041,16.72880033,47.40358482
17/05/2020,30.37705556,8.707395176,12.40145945,27.10389797,2.532181052,11.55257455,19.32134935,7.367281073,41.78885709,27.63933741,55.64216659,92.22684822,2.622905488,25.43474371,2.717436265,7.851907766,7.238440071,4.192552922,21.16493879,21.75402621,12.94389581,4.140629961,13.91029541,4.816999848,57.55407741,3.25,20.3802532,7.534122378,4.919303111,11.56689036,6.927920015,7.899367063,7.383794323,19.12250815,16.48089767,21.02194851,4.443250872,2.238587598,5.087299369,3.386622088,22.10864858,3.827903968,3.246433695,4.495193743,3.402096011,2.5,10.83823947,2.574881724,3.690506905,16.42999234,4.206399068,4.465200531,6.210193659,2.892239559,25.90356289,6.129010357,22.3943742,1.851846368,7.089417226,9.25190787,25.39027711,2.608638602,3.233168571,14.99,5.197440261,22.05561463,11.33375622,1.600808357,10.80846583,19.83224233,14.73345418,3.050292534,67.0630178,11.40554933,8.75,17.77007262,4.92092767,3.735166236,10.20672752,8.047319902,6.624431313,2.462610257,11.26053786,12.61318879,4.384237147,24.30155083,11.54220159,2.95,11.98953746,25.17948603,4.851537642,5.071433452,15.93226018,2.644110254,17.03614628,6.416008556,8.168241458,9.292123272,3.27456339,25.0562393,3.813379938,8.953358206,3.49821383,14.22794638,17.99,14.01998202,3.175561841,8.924767608,3.281386902,4.517301876,16.58620062,3.111695955,31.02877123,4.31875342,11.89838004,18.40990955,12.59199034,20.76163546,5.95,1.69,25.34481304,16.5357619,34.57503657,10.60802765,9.408346162,9.594856914,4.124655619,9.156794683,13.70488041,16.72880033,47.43973473
18/05/2020,30.37705556,8.471587076,12.40145945,27.10389797,2.770660683,11.23971513,19.32134935,7.340733277,41.78885709,27.52356554,55.64216659,89.24913665,2.610722294,25.2954164,2.607226621,7.851907766,7.232627204,4.192552922,21.16493879,21.75402621,12.94389581,4.129165698,14.01132495,4.816999848,57.46888186,3.25,20.3802532,7.534122378,4.628972156,11.56689036,6.667497819,7.899367063,6.884693106,18.60464463,16.48089767,21.02194851,4.431615389,2.238657011,5.087299369,3.386622088,22.10864858,3.944819018,3.246433695,4.476775465,3.386293537,2.5,10.83823947,2.574881724,3.622582182,16.43012744,4.206399068,4.40401027,6.181347787,2.813913779,25.90356289,5.963028424,21.7879041,1.840253686,7.089417226,9.25190787,24.70267388,2.596521676,3.218150751,14.99,5.131284843,22.05561463,11.33375622,1.600808357,10.80846583,19.83224233,14.73345418,3.050292534,67.0630178,11.40554933,8.75,17.06004627,4.989447252,3.730768047,9.93031546,8.047319902,6.624431313,2.462610257,11.26053786,12.61318879,4.379408649,24.30155083,10.42317318,2.95,11.98953746,25.17948603,4.851537642,4.659162321,15.93226018,2.631828565,17.03614628,6.416008556,8.1543276,9.292123272,3.27456339,24.78263355,3.796300406,9.046909629,3.49821383,14.22794638,17.99,13.64030184,3.175561841,8.827528113,3.490631408,4.501159706,16.8443348,3.107638618,30.7994963,4.313051541,10.94468542,18.30936444,12.66445004,20.25960346,5.95,1.69,25.34481304,16.5357619,34.57503657,10.60802765,9.153555357,9.719992504,4.124655619,9.374972023,13.85127238,16.72880033,47.21981546
19/05/2020,30.37705556,8.452161226,12.40145945,27.10389797,3.049519086,11.2139418,19.32134935,7.401719794,41.78885709,27.52356554,55.64216659,89.24913665,2.631574808,25.24246693,2.736977047,7.851907766,7.238440071,4.110090652,21.2568507,21.75402621,12.94389581,4.137090275,14.11235449,4.816999848,56.90641245,3.25,20.3802532,7.534122378,5.066588728,11.89395611,6.960064951,7.899367063,6.741899516,18.56198308,16.48089767,21.02194851,4.509694584,2.244163053,5.087299369,3.386622088,22.23680831,3.966906407,3.246433695,4.367112502,3.413340739,2.5,10.83823947,2.626294338,3.586308326,16.71328416,4.206399068,4.40401027,6.230719812,2.807461309,26.06961949,5.949354848,21.73794315,1.866359889,7.126432886,9.59122393,24.64602919,2.617260767,3.243854954,14.99,5.07085433,22.05561463,11.29383462,1.576419019,10.91383299,19.8596263,17.98201024,2.981095995,67.0630178,11.40554933,8.75,17.83352056,4.92092767,3.705208471,9.90754466,8.047319902,6.559748513,2.462610257,11.26053786,12.58360354,4.376253466,24.30155083,10.42317318,2.95,12.13992487,24.79017703,4.722823273,4.659162321,15.75310566,2.652849661,17.03614628,6.416008556,8.151256357,9.486335208,3.45,24.70401277,3.830296265,9.12147296,3.49821383,14.35303676,18.78961301,13.60902383,3.175561841,8.827528113,3.490631408,4.486526983,16.15679595,3.024493188,31.382181,4.316623149,10.94468542,18.13636788,12.66445004,19.72614174,5.95,1.69,25.61776277,16.5357619,36.52826674,10.54143739,9.132565714,9.594856914,4.124655619,9.33782821,13.96453132,16.8242533,47.36596753
20/05/2020,30.37705556,8.549110816,12.40145945,26.98632853,2.891413866,11.34257009,19.32134935,7.419115356,41.78885709,27.4871398,55.64216659,89.24913665,2.742643418,24.99884978,2.732636894,8.223402735,7.273793348,4.053829128,21.29983459,21.65180408,12.86383763,4.138995892,14.21338403,4.816999848,56.75512401,3.25,20.3802532,7.534122378,5.562320984,11.89395611,6.806737144,7.899367063,6.920601757,18.77489627,16.48089767,21.02194851,4.416773156,2.251497542,5.087299369,3.386622088,23.10497166,4.030288379,3.249968028,4.495291604,3.557404669,3.446012188,10.83823947,2.626294338,3.602468549,16.79494127,4.206399068,4.40401027,6.493694431,2.839663986,26.21460124,6.01759627,21.98728585,1.83859281,7.115365921,9.59122393,24.92872877,2.727725236,3.380765544,14.99,5.093971862,22.05561463,11.19900411,1.600808357,10.8955703,19.8596263,17.98201024,3.13868997,67.0630178,11.40554933,8.75,17.87259868,4.868863953,3.705208471,10.02118807,8.047319902,6.469762586,2.238534264,11.23876674,12.48379293,4.35756484,24.30155083,11.7617418,2.95,12.13992487,24.26280804,4.454530874,4.807569523,15.75310566,2.7648162,16.96762455,5.889151042,8.142074293,9.486335208,3.45,25.22408649,3.836632617,9.12147296,3.8845681,14.34158834,19.58922602,13.76512464,3.175561841,8.927569562,3.502374579,4.483786288,15.90984089,3.108967254,30.2347145,4.323770248,10.94468542,18.13636788,12.66445004,21.3513788,7.313719984,1.69,25.65676256,16.0840277,36.52826674,10.59443737,9.237319808,9.594856914,4.124655619,9.191083475,14.14857088,16.59593292,47.2656306
21/05/2020,30.37705556,8.557518392,12.40145945,28.00262453,2.911859758,11.35372487,19.32134935,7.297536985,41.78885709,27.68077413,63.1900858,89.24913665,2.680352589,24.88422174,2.745709853,7.58011449,7.322598753,4.053829128,21.28664533,21.65180408,12.86383763,4.180024557,14.31441357,4.775896828,59.56801354,3.25,20.3802532,7.534122378,5.576522901,11.1255939,6.591683079,7.899367063,6.438906121,18.79336034,16.63391204,21.02194851,4.391822395,2.255226934,5.087299369,3.317711223,19.3282445,3.839053761,3.249968028,4.652785056,3.476609009,2.5,10.83823947,2.559826648,3.543665104,17.06132579,4.092355527,4.40401027,6.346209853,2.842456638,26.76064489,6.023514242,22.00890912,1.824159539,7.07788391,9.596450632,24.95324479,2.665773228,3.303981705,14.99,5.027782669,22.05561463,11.03547162,1.602604577,10.71204697,19.8596263,17.98201024,2.981095995,67.0630178,11.40554933,8.75,17.77239148,4.980093845,3.734384129,10.03104335,8.047319902,6.540080168,2.238534264,11.23876674,12.50861491,4.365218726,27.19260306,11.49183544,2.95,11.93234128,22.8795286,3.559594004,4.449248039,16.29182744,2.702021783,16.96732184,6.470710935,8.07964643,10.31245668,3.45,23.12012141,3.838316425,9.093527647,3.927347238,14.58126928,20.38883903,13.77866188,3.175561841,9.112145442,3.442849434,4.43215223,15.90984089,3.11037205,31.1156441,4.292238703,10.93062929,18.32965064,12.0752299,20.85320733,7.313719984,1.69,25.65676256,15.99769233,36.52826674,10.47502317,9.246404199,9.594856914,4.124655619,9.224972077,12.72587244,16.89695325,48.1096461
22/05/2020,27.78507072,8.838262598,10.88464393,27.2335843,2.859692944,11.72620348,20.46432824,7.230063102,46.53213014,27.80768467,63.1900858,77.14870108,2.636688487,25.29877033,2.70903057,7.14674693,7.216864281,4.192552922,21.92599936,23.05477392,13.04819305,4.388427937,14.41544311,4.759561682,65.03402605,2.377533333,21.10106461,6.802917908,5.09030244,9.256543392,6.212073831,7.895194557,7.288411847,19.40990906,16.69540435,18.26840562,4.484351663,2.164088115,4.952438202,3.260290564,20.3626593,3.829417191,3.218242982,4.285907908,3.419973546,3.763491942,10.60071369,2.575166953,3.362850532,16.67441929,3.413279718,8.016637722,6.242827352,2.935708349,28.24948517,6.221126056,22.73094949,1.870824297,6.828495567,9.337340394,25.77187919,2.622346631,3.250158416,14.99,4.806966287,20.98300624,10.31370402,1.473705454,9.961039329,19.70091348,18.06221796,4.762047734,72.29205358,11.57931285,9.318717022,15.15434682,3.858647429,3.497493611,10.36012909,6.382566609,5.945224892,2.021945181,11.26622912,13.01222276,4.227085932,22.63631095,12.32283771,2.450061084,12.27003937,21.33942153,3.635542384,5.100690744,15.49417492,2.658004681,16.87230783,6.032838625,7.850409457,10.26286695,2.751431761,24.36278107,3.798489523,9.217874047,3.485883719,14.34365785,21.18845204,14.23069474,3.028787181,8.702732233,3.110175627,4.358455947,15.503153,2.74809847,29.00918776,4.132453779,10.94766756,18.43386552,12.17612239,20.15139654,7.508774176,1.697647059,24.16155699,15.96809231,40.17774156,9.840722616,9.549748498,8.573050358,4.497042422,8.856032805,13.61083762,17.44862154,47.75669286
23/05/2020,27.78507072,8.868343775,10.88464393,27.09862968,2.97990411,11.76611381,20.46432824,7.248850006,46.53213014,27.84635738,63.1900858,77.14870108,2.646323284,25.65731001,2.719142551,7.002690154,7.211890225,4.192552922,21.92599936,23.05477392,13.04819305,4.394083885,14.41544311,4.759561682,65.03402605,2.377533333,21.10106461,6.802917908,5.143295096,9.15825811,6.212073831,7.895194557,7.438521435,19.47597102,17.34697906,18.26840562,4.484351663,2.160184193,4.952438202,3.260290564,20.4665068,3.829417191,3.219281684,4.290075837,3.432470568,3.514288719,10.60071369,2.575166953,3.406003576,16.54432174,3.413279718,9.757861876,6.265639443,2.945700082,27.88951413,6.242299764,22.80831466,1.874820136,6.828495567,9.369853763,25.85959422,2.631929021,3.262034911,14.99,4.798718182,20.98300624,10.31370402,1.47407258,10.062211,19.70091348,16.79788743,4.762047734,72.29205358,11.57931285,9.318717022,15.15434682,3.871165465,3.491753817,10.39538997,6.382566609,5.932424928,2.021945181,11.30891789,13.01222276,4.221736559,22.63631095,12.32283771,2.450061084,12.27003937,21.33942153,3.635542384,5.273996868,15.49417492,2.667717371,16.87230783,6.032838625,7.850409457,10.26286695,2.751431761,25.56120951,3.763564919,9.183109138,3.651465603,14.34365785,21.18845204,14.27912915,3.028787181,8.702732233,3.110175627,4.358455947,15.503153,2.767164291,29.32686086,4.155361997,10.94766756,18.43386552,12.17612239,19.75627891,7.811258533,1.705294118,24.16155699,15.96809231,40.17774156,9.840722616,9.582251228,8.573050358,4.497042422,9.004175817,13.46580281,17.44862154,47.75669286
24/05/2020,27.78507072,8.884692795,10.88464393,27.09862968,2.997152324,11.78780494,20.46432824,7.225459306,46.53213014,27.84635738,77.05111939,77.14870108,2.736617323,25.56785126,2.739241296,7.002690154,7.211890225,4.192552922,21.92599936,23.05477392,13.04819305,4.394083885,14.41544311,4.794762317,65.03402605,2.377533333,21.10106461,7.072324675,5.184081689,9.123045711,6.212073831,7.895194557,7.438521435,19.51187547,17.34697906,18.26840562,4.484351663,2.160184193,4.952438202,3.260290564,22.5517566,3.829417191,3.218242982,4.290075837,3.549588394,4.19135125,10.60071369,2.457142256,3.406003576,16.54432174,3.413279718,9.757861876,6.479426585,2.951130556,27.88951413,6.253807604,22.85036238,1.874820136,6.828495567,9.369853763,25.90726704,2.721731919,3.373337377,14.99,4.806609282,20.98300624,10.31370402,1.47407258,10.062211,19.70091348,16.79788743,4.891571005,72.29205358,11.57931285,9.318717022,15.15434682,3.871165465,3.463803882,10.41455413,7.703817246,5.947080074,2.021945181,11.30891789,13.01222276,4.221736559,22.63631095,12.45977227,2.450061084,12.27003937,21.33942153,3.635542384,5.468536787,15.49417492,2.758741388,16.87230783,6.032838625,7.850409457,10.26286695,2.751431761,25.56120951,3.811610536,9.183109138,4.012039179,14.34365785,20.03013287,14.30545309,3.028787181,8.702732233,3.394140818,4.358455947,15.503153,2.762031296,29.39349144,4.155361997,10.94766756,18.43386552,12.17612239,19.94727999,7.811258533,1.712941176,24.16155699,15.96809231,40.17774156,9.840722616,9.599916355,8.573050358,4.497042422,9.004175817,13.97921977,17.44862154,47.75669286
25/05/2020,27.78507072,8.970016418,10.88464393,27.09862968,3.067564483,11.90100843,20.46432824,7.225459306,46.53213014,27.84635738,77.05111939,77.14870108,2.746171367,25.56785126,2.733473308,7.002690154,7.211890225,4.192552922,21.92599936,23.05477392,13.04819305,4.394083885,14.41544311,4.794762317,65.29863798,2.377533333,21.10106461,8.035712262,5.184081689,9.123045711,6.03839498,7.895194557,7.438521435,19.69925662,17.34697906,18.26840562,4.484351663,2.164088115,4.952438202,3.260290564,22.76130275,3.829974796,3.219281684,4.290075837,3.561980672,4.19135125,10.60071369,2.457142256,3.393377472,16.49635342,3.413279718,9.757861876,6.502047476,2.979471564,27.88951413,6.313865677,23.06980449,1.874820136,6.828495567,9.369853763,26.15606596,2.731233995,3.38511433,14.99,4.806966287,20.98300624,10.31370402,1.47407258,10.062211,19.70091348,16.79788743,4.891571005,72.29205358,11.57931285,9.318717022,15.16319442,3.871165465,3.463803882,10.51456969,7.703817246,5.960086719,1.78272832,11.30891789,13.01222276,4.221736559,22.63631095,12.57488697,2.450061084,12.27003937,21.33942153,3.635542384,5.78632463,15.49417492,2.768372671,16.87230783,6.330421905,7.850409457,10.26286695,2.751431761,25.73234216,3.810864716,9.183109138,4.012039179,14.34365785,20.03013287,14.44283467,3.028787181,8.702732233,3.394140818,4.358455947,15.503153,2.762031296,29.39349144,4.127220725,10.94766756,18.43386552,12.17612239,19.72332477,7.811258533,1.720588235,24.16155699,15.96809231,40.17774156,9.840722616,9.692108586,8.573050358,4.497042422,9.004175817,13.97921977,17.44862154,47.75669286
26/05/2020,27.78507072,8.970016418,10.88464393,27.09862968,3.061073092,11.90100843,20.46432824,7.231236617,46.53213014,27.88135759,77.05111939,77.14870108,2.767738306,25.20701794,2.979689147,7.002690154,7.211890225,4.192552922,21.92599936,23.05477392,13.04819305,4.391092861,14.41544311,4.794762317,65.29863798,2.377533333,21.10106461,8.035712262,5.178852187,9.123045711,6.18203923,7.895194557,7.438521435,19.69925662,17.34697906,18.26840562,4.484351663,2.160184193,4.952438202,3.260290564,22.76130275,3.773017846,3.218242982,4.284307483,3.589954534,4.19135125,10.60071369,2.497695552,3.442348377,16.49635342,3.794860256,9.757861876,6.553111027,2.979471564,27.92920279,6.313865677,23.06980449,1.884580347,6.828495567,9.518011298,26.15606596,2.752683624,3.41169918,14.99,4.813534063,20.98300624,10.31370402,1.488345072,10.062211,19.70091348,16.79788743,4.891571005,72.29205358,11.57931285,9.318717022,15.16319442,3.871165465,3.463803882,10.51456969,7.703817246,5.947080074,2.04526968,11.3016255,13.01222276,4.221742691,22.63631095,12.57488697,2.450061084,12.27003937,21.90461765,3.635542384,5.78632463,15.49417492,2.790113967,16.87230783,6.330421905,7.838818963,10.26286695,2.751431761,26.51317461,3.774560602,9.138357999,4.012039179,14.34365785,20.03013287,14.44283467,3.020422329,8.702732233,3.394140818,4.255760393,15.503153,2.762031296,29.35469541,4.127220725,10.94766756,18.43386552,12.17612239,19.5647842,7.811258533,1.728235294,24.16155699,15.96809231,40.17774156,10.18999255,9.692108586,8.573050358,4.497042422,9.004175817,14.19185001,17.44862154,47.75669286
27/05/2020,27.78507072,8.974039945,10.88464393,27.06837723,3.058339377,11.90634666,20.46432824,7.128213604,49.13777973,27.90656609,63.1900858,77.14870108,2.786646816,25.41406309,2.733092494,6.803844039,7.223687306,4.765763318,21.92599936,23.05477392,13.1615213,4.393582396,14.41544311,4.765214995,64.85855857,2.377533333,21.10106461,8.06983495,4.964058087,8.809425241,6.059419456,7.895194557,7.465168706,19.70809278,17.44994956,17.8016644,4.511783477,2.151875222,4.952438202,3.260290564,23.02435667,3.773017846,3.213939219,4.287738131,3.614480225,4.19135125,10.60071369,2.497695552,3.421431226,16.7863676,3.780842142,9.757861876,6.597880278,2.980808015,28.17445584,6.31669778,23.08015251,1.880752925,6.854349492,9.385464916,26.16779834,2.771489285,3.435007073,14.99,4.732288601,20.98300624,10.31370402,1.494130378,10.21522627,19.70091348,16.79788743,4.891571005,72.29205358,11.31374871,9.318717022,16.44504669,3.858647429,3.457947949,10.51928603,7.703817246,5.948519603,2.04526968,11.3016255,13.04408154,4.260673767,22.63631095,12.56376037,2.450061084,12.27003937,20.70566608,3.257536998,5.505856631,15.49417492,2.809175342,16.8507632,6.330421905,7.837062175,10.27735932,2.751431761,25.73234216,3.798489523,9.230904161,4.127010846,14.34365785,20.03013287,14.44931304,3.020422329,8.564127516,3.566536256,4.259628649,16.08665444,2.741931235,29.040057,4.133736321,11.32310239,18.43386552,12.17612239,20.03847188,7.811258533,1.735882353,24.33265577,15.96809231,39.61768393,10.19916709,9.69645601,8.573050358,4.497042422,8.900619323,14.09244092,17.32658016,47.64113826
28/05/2020,27.78507072,9.310457558,10.88464393,27.37055724,3.06656066,12.3526902,20.46432824,7.415055537,49.13777973,28.14065393,56.36046399,77.14870108,2.848534463,25.53329296,2.94079191,6.803844039,7.113321847,4.828547687,22.07531224,23.12122988,13.24916496,4.297956291,14.85337814,4.744262244,65.79989339,2.377533333,21.10106461,5.74858062,5.740955476,10.1428247,6.492935957,7.895194557,7.880893243,20.44690713,17.33347669,18.64968976,4.573744045,2.156388216,4.952438202,3.272006326,21.35990834,3.804112735,3.185415989,4.356039168,3.694752929,3.885448734,10.60071369,2.497695552,3.380933928,16.24427455,3.937415289,9.757861876,6.744410251,3.092552148,28.36656879,6.553497303,23.94537819,1.882809781,6.836200465,9.537986073,27.14877327,2.833040304,3.511293922,16.40336856,4.772053625,20.98300624,10.0262396,1.48463783,9.982139913,19.70091348,17.19748703,4.775021102,72.47616122,11.48699328,9.098260436,16.46300745,3.882632287,3.458472426,10.91363162,7.703817246,5.972102461,2.04526968,11.5011836,13.11895616,4.291600775,22.63631095,13.18780362,2.450061084,12.19837671,21.25980574,3.504486047,5.72714342,15.60152465,2.871563317,16.88429337,6.471594204,7.902260136,10.10944864,2.751431761,21.40942173,3.739456649,9.735433871,5.233954838,14.22144539,21.18845204,14.99098696,3.020422329,8.603298546,4.949007732,4.373745954,15.9351044,2.807496221,29.60426213,4.136055032,11.16602206,18.43386552,12.30197484,20.02687649,7.895653554,1.743529412,24.33265577,16.07376642,41.17093681,10.24003686,10.05995546,8.659883585,4.497042422,8.957311115,13.72538712,17.32658016,47.53995295
29/05/2020,27.78507072,9.182025451,10.88464393,27.37055724,3.103144381,12.18229234,19.23748761,7.435012555,49.13777973,28.00522444,55.64216659,74.86028991,2.941978508,25.52003793,2.684087189,7.002690154,7.235788418,5.305916616,22.08860267,22.98842466,13.24916496,4.290456928,12.73357053,4.77216278,66.36568625,2.377533333,21.10106461,7.413439555,5.463645972,9.253776956,6.251670342,7.791915184,8.775142826,20.16485446,17.33347669,17.50078796,4.570907629,2.153827924,4.952438202,3.232173367,18.92514572,3.787812281,3.185415989,4.300372067,3.815956538,3.885448734,10.60071369,2.613535377,3.41099476,16.87948558,3.937415289,9.757861876,6.96565559,3.04989227,28.25622074,6.463095788,23.61506624,1.870381352,6.836200465,9.682144676,26.77427243,2.925976074,3.626479295,16.40336856,4.769694628,20.98300624,10.0262396,1.490794824,10.04579494,20.08557243,17.07238975,4.662308321,73.17716477,11.48699328,9.098260436,16.36678358,3.882632287,3.563565761,10.7630847,7.696876848,5.972102461,2.04526968,11.5011836,13.04653438,4.24413671,22.63631095,12.71081994,2.450061084,12.19837671,20.76687369,3.598036204,6.258856388,15.65797875,2.965762806,16.8489232,6.471594204,7.929829618,10.12228493,2.751431761,21.5959817,3.803838749,9.496124782,5.562608616,14.22144539,21.18845204,14.7841954,3.14022519,8.632033592,5.993322651,4.280734117,16.41832009,2.796735389,31.01287485,4.115192163,11.20763083,18.43386552,12.30197484,20.12769538,7.594883637,1.751176471,24.2262374,16.02365563,41.17093681,10.02021886,9.921184484,8.556887783,4.497042422,8.906339009,13.86559521,17.32658016,47.76991314
